Payer,Policy Category,Policy Type,Code,Code Description,Service Type,Policy or Diagnosis detail,Source,Policy,Annual Claim Paid
Aetna,Clinical,NCCI,81513,NFCT DS BACTERAL VAGINOSIS RNA VAGINAL-FLUID ALG,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,475,555"
Aetna,Clinical,NCCI,97018,Appl Modality 1/> Areas Paraffin Bath,GO,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,139,718"
Aetna,Clinical,NCCI,97018,Appl Modality 1/> Areas Paraffin Bath,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,085,710"
Aetna,Clinical,NCCI,97018,Appl Modality 1/> Areas Paraffin Bath,GO,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,311,994"
Aetna,Clinical,NCCI,31525,Laryngoscopy W/Wo Tracheoscopy Dx Except Newborn,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,410,299"
Aetna,Clinical,NCCI,85014,Blood Count Hematocrit,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,439,090"
Aetna,Clinical,NCCI,82948,Glucose Blood Reagent Strip,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,278,648"
Aetna,Clinical,NCCI,87075,Culture Bacterial Any Source Anaerobic Iso&Id,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,688,283"
Aetna,Clinical,NCCI,87088,Culture Bct Isol&Prsmptv Id Isolate Ea Urine,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,962,904"
Aetna,Clinical,NCCI,85013,Blood Count Spun Microhematocrit,Q4,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,107,437"
Aetna,Clinical,NCCI,87045,Cul Bact Stool Aerobic Isol Salmonella&Shigell,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,765,924"
Aetna,Clinical,NCCI,11056,Paring/Cutting Benign Hyperkeratotic Lesion 2-4,Q8,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,524,253"
Aetna,Clinical,NCCI,82553,Creatine Kinase Mb Fraction Only,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,210,539"
Aetna,Clinical,NCCI,93246,EXTERNAL ECG REC>7D<15D RECORDING,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,802,609"
Aetna,Clinical,NCCI,83090,Assay Of Homocysteine,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,661,112"
Aetna,Clinical,NCCI,80051,Electrolyte Panel,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,960,218"
Aetna,Clinical,NCCI,80051,Electrolyte Panel,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,661,112"
Aetna,Clinical,NCCI,82435,Chloride Bld,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,248,617"
Aetna,Clinical,NCCI,87538,Iadna Hiv-2 Amplified Probe & Reverse Transcripj,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,600,841"
Aetna,Clinical,NCCI,87641,Iadna S Aureus Methicillin Resist Amp Probe Tq,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,133,002"
Aetna,Clinical,NCCI,87556,Iadna Mycobacteria Tuberculosis Amp Prb,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,111,340"
Aetna,Clinical,NCCI,85048,Blood Count Leukocyte Wbc Automated,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,611,786"
Aetna,Clinical,NCCI,82803,Blood Gases Any Combination Ph Pco2 Po2 Co2 Hco3,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,738,381"
Aetna,Clinical,NCCI,97022,Application Modality 1/> Areas Whirlpool,GP,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,011,170"
Aetna,Clinical,NCCI,85732,Thromboplastin Time Prtl Substit Plasma Frctj Ea,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,821,498"
Aetna,Clinical,NCCI,82374,Carbon Dioxide Bicarbonate,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,088,602"
Aetna,Clinical,NCCI,96146,PSYCL/NRPSYCL TST ELEC PLATFORM AUTO RESULT,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,120,941"
Aetna,Clinical,NCCI,J1644,Inj heparin sodium per 1000u,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,245,066"
Aetna,Clinical,NCCI,J1642,Inj heparin sodium per 10 u,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,326,619"
Aetna,Clinical,NCCI,J2001,Lidocaine injection,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,019,657"
Aetna,Clinical,NCCI,J2001,Lidocaine injection,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,642,306"
HCSC,Clinical,NCCI,11104,PUNCH BIOPSY SKIN SINGLE LESION,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,533,069"
HCSC,Clinical,NCCI,11104,PUNCH BIOPSY SKIN SINGLE LESION,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,788,496"
HCSC,Clinical,NCCI,11104,PUNCH BIOPSY SKIN SINGLE LESION,GC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,194,028"
HCSC,Clinical,NCCI,11104,PUNCH BIOPSY SKIN SINGLE LESION,GC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,511,941"
HCSC,Clinical,NCCI,11104,PUNCH BIOPSY SKIN SINGLE LESION,GC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,902,179"
HCSC,Clinical,NCCI,11104,PUNCH BIOPSY SKIN SINGLE LESION,51,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,399,532"
HCSC,Clinical,NCCI,G0444,Depression screen annual,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,257,202"
HCSC,Clinical,NCCI,G0444,Depression screen annual,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,323,677"
HCSC,Clinical,NCCI,G0444,Depression screen annual,Q6,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,889,873"
HCSC,Clinical,NCCI,G0444,Depression screen annual,Q6,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,306,173"
HCSC,Clinical,NCCI,G0444,Depression screen annual,33,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,024,891"
HCSC,Clinical,NCCI,G0444,Depression screen annual,33,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,201,653"
HCSC,Clinical,NCCI,G0444,Depression screen annual,AQ,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,546,291"
HCSC,Clinical,NCCI,G0444,Depression screen annual,AQ,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,828,898"
HCSC,Clinical,NCCI,G0444,Depression screen annual,95,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,988,483"
HCSC,Clinical,NCCI,G0444,Depression screen annual,KX,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,178,427"
HCSC,Clinical,NCCI,G0444,Depression screen annual,KX,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,642,281"
HCSC,Clinical,NCCI,G0444,Depression screen annual,GT,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,209,308"
HCSC,Clinical,NCCI,96110,Developmental Screen W/Scoring & Doc Std Instrm,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,411,780"
HCSC,Clinical,NCCI,96110,Developmental Screen W/Scoring & Doc Std Instrm,EP,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,211,899"
HCSC,Clinical,NCCI,96110,Developmental Screen W/Scoring & Doc Std Instrm,GC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,772,606"
HCSC,Clinical,NCCI,96110,Developmental Screen W/Scoring & Doc Std Instrm,EP,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,988,534"
HCSC,Clinical,NCCI,96110,Developmental Screen W/Scoring & Doc Std Instrm,GT,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,104,758"
HCSC,Clinical,NCCI,96110,Developmental Screen W/Scoring & Doc Std Instrm,33,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,155,081"
HCSC,Clinical,NCCI,99214,OFFICE/OUTPATIENT ESTABLISHED MOD MDM 30 MIN,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,114,419"
HCSC,Clinical,NCCI,99214,OFFICE/OUTPATIENT ESTABLISHED MOD MDM 30 MIN,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,105,557"
HCSC,Clinical,NCCI,99214,OFFICE/OUTPATIENT ESTABLISHED MOD MDM 30 MIN,95,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,797,576"
HCSC,Clinical,NCCI,99214,OFFICE/OUTPATIENT ESTABLISHED MOD MDM 30 MIN,GT,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,419,681"
HCSC,Clinical,NCCI,99214,OFFICE/OUTPATIENT ESTABLISHED MOD MDM 30 MIN,GC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,685,551"
HCSC,Clinical,NCCI,99214,OFFICE/OUTPATIENT ESTABLISHED MOD MDM 30 MIN,KX,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,568,752"
HCSC,Clinical,NCCI,99214,OFFICE/OUTPATIENT ESTABLISHED MOD MDM 30 MIN,GC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,861,413"
HCSC,Clinical,NCCI,99396,Periodic Preventive Med Est Patient 40-64Yrs,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,763,723"
HCSC,Clinical,NCCI,99396,Periodic Preventive Med Est Patient 40-64Yrs,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,820,301"
HCSC,Clinical,NCCI,99396,Periodic Preventive Med Est Patient 40-64Yrs,GC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,288,389"
HCSC,Clinical,NCCI,99213,OFFICE/OUTPATIENT ESTABLISHED LOW MDM 20 MIN,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,480,906"
HCSC,Clinical,NCCI,99213,OFFICE/OUTPATIENT ESTABLISHED LOW MDM 20 MIN,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,078,178"
HCSC,Clinical,NCCI,99213,OFFICE/OUTPATIENT ESTABLISHED LOW MDM 20 MIN,95,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,022,143"
HCSC,Clinical,NCCI,99213,OFFICE/OUTPATIENT ESTABLISHED LOW MDM 20 MIN,95,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,915,401"
HCSC,Clinical,NCCI,45390,Colonoscopy Flx W/Endoscopic Mucosal Resection,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,924,266"
HCSC,Clinical,NCCI,45390,Colonoscopy Flx W/Endoscopic Mucosal Resection,33,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,738,302"
HCSC,Clinical,NCCI,45390,Colonoscopy Flx W/Endoscopic Mucosal Resection,52,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,464,283"
HCSC,Clinical,NCCI,99173,Screening Test Visual Acuity Quantitative Bilat,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,440,262"
HCSC,Clinical,NCCI,99173,Screening Test Visual Acuity Quantitative Bilat,EP,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,922,082"
HCSC,Clinical,NCCI,99173,Screening Test Visual Acuity Quantitative Bilat,33,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,970,318"
HCSC,Clinical,NCCI,99173,Screening Test Visual Acuity Quantitative Bilat,EP,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,566,393"
HCSC,Clinical,NCCI,99173,Screening Test Visual Acuity Quantitative Bilat,GC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,840,392"
HCSC,Clinical,NCCI,99173,Screening Test Visual Acuity Quantitative Bilat,51,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,326,717"
HCSC,Clinical,NCCI,99173,Screening Test Visual Acuity Quantitative Bilat,52,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,797,373"
HCSC,Clinical,NCCI,99173,Screening Test Visual Acuity Quantitative Bilat,GC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,580,341"
HCSC,Clinical,NCCI,99395,Periodic Preventive Med Est Patient 18-39 Yrs,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,855,039"
HCSC,Clinical,NCCI,99395,Periodic Preventive Med Est Patient 18-39 Yrs,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,974,458"
